day,mlbam_id,name,role,level,score_030,score_031,delta,rank_030,rank_031,class,continuity_floor_applied,arm_b_buckets
2026-07-28,800231,Won-Bin Cho,hitter,AA,8.47,16.71,8.24,1399,728,unintended,False,
2026-07-28,800569,Alberto Barriga,hitter,AA,11.27,16.68,5.41,1131,730,unintended,False,moderate_thin_sample_confidence
2026-07-28,827408,Ramon Marquez,pitcher,A+,15.06,16.67,1.61,817,733,unintended,False,moderate_thin_sample_confidence
2026-07-28,823182,Braylon Owens,pitcher,AA,5.57,16.19,10.62,1681,770,unintended,False,
2026-07-28,682620,Richard Gallardo,pitcher,AAA,15.87,16.16,0.29,761,775,unintended,False,moderate_thin_sample_confidence
2026-07-28,702965,Hiro Wyatt,pitcher,A,16.04,16.05,0.01,748,780,unintended,False,thin_current_sample_confidence
2026-07-28,811765,Deniel Ortiz,hitter,AA,17.67,15.99,-1.68,640,784,unintended,False,thin_current_sample_confidence
2026-07-28,699314,David Davalillo,pitcher,AAA,14.41,15.87,1.46,866,794,unintended,False,moderate_thin_sample_confidence
2026-07-28,691003,Tre' Morgan,hitter,AAA,15.85,15.83,-0.02,764,800,unintended,False,thin_current_sample_confidence
2026-07-28,687223,Carson Palmquist,pitcher,AAA,15.71,15.73,0.02,776,807,unintended,False,thin_current_sample_confidence
2026-07-28,691437,Adrian Pinto,hitter,AA,17.96,15.64,-2.32,621,810,unintended,False,thin_current_sample_confidence
2026-07-28,801796,Eli Jones,pitcher,AA,5.54,15.64,10.1,1685,811,unintended,False,moderate_thin_sample_confidence
2026-07-28,529017,Alexander Cornielle,pitcher,AAA,18.35,15.52,-2.83,590,817,unintended,False,thin_current_sample_confidence
2026-07-28,800017,Jose Montero,pitcher,AA,13.41,15.48,2.07,952,821,unintended,False,moderate_thin_sample_confidence
2026-07-28,695604,T.J. White,hitter,AA,9.67,15.45,5.78,1283,823,unintended,False,moderate_thin_sample_confidence
2026-07-28,700255,Jacob Steinmetz,pitcher,A,13.0,15.2,2.2,988,837,intended,True,thin_current_sample_confidence
2026-07-28,802410,Jacob Zibin,pitcher,A+,10.16,15.2,5.04,1239,838,unintended,False,moderate_thin_sample_confidence
2026-07-28,814489,Brett Wichrowski,pitcher,AAA,3.43,15.13,11.7,1948,848,unintended,False,moderate_thin_sample_confidence
2026-07-28,804123,Joey Volini,pitcher,AA,16.79,15.12,-1.67,692,849,unintended,False,thin_current_sample_confidence
2026-07-28,807993,Nicolas Carreno,pitcher,A+,11.37,14.9,3.53,1121,858,unintended,False,moderate_thin_sample_confidence
2026-07-28,802357,Drue Hackenberg,pitcher,AAA,17.7,14.7,-3.0,636,874,unintended,False,thin_current_sample_confidence
2026-07-28,695722,Boston Smith,hitter,AA,4.16,14.65,10.49,1850,875,unintended,False,
2026-07-28,815793,Carter Johnson,hitter,A+,13.83,14.63,0.8,917,878,unintended,False,
2026-07-28,815501,Bryce Meccage,pitcher,A+,14.42,14.4,-0.02,865,900,unintended,False,thin_current_sample_confidence
2026-07-28,831572,Carson Fischer,pitcher,A+,5.09,14.31,9.22,1730,908,unintended,False,
2026-07-28,691292,Angel Ortiz,hitter,AAA,13.22,14.3,1.08,966,909,unintended,False,moderate_thin_sample_confidence
2026-07-28,691616,Hedbert Perez,hitter,AA,15.14,14.13,-1.01,812,923,unintended,False,thin_current_sample_confidence
2026-07-28,808893,Bryan Balzer,pitcher,A+,4.05,14.11,10.06,1860,927,unintended,False,
2026-07-28,687210,Nathan Martorella,hitter,AAA,14.1,14.08,-0.02,895,929,unintended,False,thin_current_sample_confidence
2026-07-28,805880,Tanner Thach,hitter,A+,4.75,14.07,9.32,1778,932,unintended,False,
2026-07-28,804614,Marco Vargas,hitter,AA,15.59,14.04,-1.55,781,933,unintended,False,thin_current_sample_confidence
2026-07-28,702331,Noah Mendlinger,hitter,AAA,9.86,14.03,4.17,1264,934,unintended,False,moderate_thin_sample_confidence
2026-07-28,686544,Nestor Lorant,pitcher,AA,8.23,13.76,5.53,1426,959,unintended,False,moderate_thin_sample_confidence
2026-07-28,691006,Kevin Parada,hitter,AAA,7.86,13.62,5.76,1454,964,unintended,False,moderate_thin_sample_confidence;upper_level_low_impact_hitter_model_sample
2026-07-28,696062,Wilber Dotel,pitcher,AAA,14.81,13.62,-1.19,832,966,unintended,False,thin_current_sample_confidence
2026-07-28,834240,Ryan Wideman,hitter,A+,6.38,13.59,7.21,1612,968,unintended,False,
2026-07-28,808024,Carlos Virahonda,hitter,A+,5.66,13.57,7.91,1668,970,unintended,False,
2026-07-28,682633,Eduardo Garcia,hitter,AAA,5.26,13.53,8.27,1719,974,unintended,False,moderate_thin_sample_confidence
2026-07-28,691185,Maximo Acosta,hitter,AAA,13.38,13.36,-0.02,953,991,unintended,False,thin_current_sample_confidence
2026-07-28,691893,Jean Cabrera,pitcher,AAA,10.53,13.22,2.69,1203,1000,unintended,False,moderate_thin_sample_confidence
2026-07-28,692405,Jeremy Rivas,hitter,AAA,9.67,13.19,3.52,1282,1002,unintended,False,moderate_thin_sample_confidence
2026-07-28,801075,Walker Janek,hitter,AA,13.44,13.14,-0.3,947,1007,unintended,False,thin_current_sample_confidence
2026-07-28,827759,Daniel Bucciero,hitter,A+,0,13.01,13.01,2339,1020,unintended,False,
2026-07-28,804670,Ryan Birchard,pitcher,AA,13.03,13.01,-0.02,984,1021,unintended,False,thin_current_sample_confidence
2026-07-28,703804,Romeo Sanabria,hitter,AAA,0,12.83,12.83,2480,1031,unintended,False,
2026-07-28,691941,Calvin Harris,hitter,AA,13.86,12.79,-1.07,912,1033,unintended,False,thin_current_sample_confidence
2026-07-28,814384,Alexander Meckley,pitcher,A+,6.47,12.77,6.3,1603,1037,unintended,False,moderate_thin_sample_confidence
2026-07-28,806270,Dominic Perachi,pitcher,AA,13.36,12.71,-0.65,957,1042,unintended,False,thin_current_sample_confidence
2026-07-28,804985,Jack Anker,pitcher,A+,5.13,12.69,7.56,1727,1045,unintended,False,
2026-07-28,822514,Max Banks,pitcher,A+,5.38,12.65,7.27,1705,1047,unintended,False,
2026-07-28,694633,Chase Hampton,pitcher,AA,17.24,12.53,-4.71,669,1056,unintended,False,thin_current_sample_confidence
2026-07-28,813400,Jack Winnay,hitter,AA,4.37,12.49,8.12,1822,1059,unintended,False,
2026-07-28,815043,Simon Miller,pitcher,AA,10.82,12.43,1.61,1173,1064,intended,True,thin_current_sample_confidence
2026-07-28,823790,Will McCausland,pitcher,A+,3.52,12.37,8.85,1936,1067,unintended,False,
2026-07-28,699276,Jose Olivares,pitcher,AA,13.0,12.33,-0.67,989,1071,unintended,False,thin_current_sample_confidence
2026-07-28,690985,Colby Halter,hitter,AAA,6.41,12.29,5.88,1607,1076,unintended,False,moderate_thin_sample_confidence
2026-07-28,814346,Dylan Watts,pitcher,A+,1.69,12.22,10.53,2142,1085,unintended,False,moderate_thin_sample_confidence
2026-07-28,688354,Hayden Minton,pitcher,AA,7.32,12.19,4.87,1506,1089,unintended,False,
2026-07-28,808825,Andrew Sears,pitcher,AA,15.57,11.86,-3.71,784,1115,unintended,False,thin_current_sample_confidence
2026-07-28,807728,Carter Graham,hitter,AA,2.94,11.82,8.88,2033,1120,unintended,False,
2026-07-28,832307,Jack Kartsonas,pitcher,AA,0.14,11.82,11.68,2270,1122,unintended,False,
2026-07-28,683085,Landon Sims,pitcher,AAA,9.33,11.72,2.39,1315,1136,unintended,False,moderate_thin_sample_confidence
2026-07-28,687152,Darrien Miller,hitter,AAA,0.56,11.65,11.09,2234,1140,unintended,False,moderate_thin_sample_confidence
2026-07-28,694393,Jaxon Wiggins,pitcher,AAA,15.15,11.61,-3.54,810,1141,unintended,False,thin_current_sample_confidence
2026-07-28,691913,Jesus Castillo,hitter,AAA,7.01,11.57,4.56,1535,1145,unintended,False,moderate_thin_sample_confidence
2026-07-28,822477,JB Middleton,pitcher,A,11.37,11.39,0.02,1120,1157,unintended,False,thin_current_sample_confidence
2026-07-28,800387,Fernando Peguero,hitter,AAA,3.6,11.31,7.71,1923,1164,unintended,False,moderate_thin_sample_confidence;upper_level_low_impact_hitter_model_sample
2026-07-28,814452,Anthony Martinez,hitter,A+,0,11.06,11.06,2297,1183,unintended,False,moderate_thin_sample_confidence
2026-07-28,686445,Sammy Siani,hitter,AA,11.04,11.02,-0.02,1152,1188,unintended,False,thin_current_sample_confidence
2026-07-28,822966,John Taylor,hitter,AAA,10.31,10.96,0.65,1217,1194,unintended,False,moderate_thin_sample_confidence
2026-07-28,803291,Christian Oppor,pitcher,AA,11.06,10.95,-0.11,1149,1196,unintended,False,thin_current_sample_confidence
2026-07-28,691405,Juan Benjamin,hitter,AAA,0,10.93,10.93,2423,1198,unintended,False,moderate_thin_sample_confidence
2026-07-28,831273,Ethan Young,pitcher,A,10.8,10.79,-0.01,1176,1213,unintended,False,thin_current_sample_confidence
2026-07-28,807748,Kannon Kemp,pitcher,A+,9.58,10.73,1.15,1291,1217,intended,True,thin_current_sample_confidence
2026-07-28,815292,Luis Martinez-Gomez,pitcher,AA,12.66,10.65,-2.01,1013,1226,unintended,False,thin_current_sample_confidence
2026-07-28,801507,Jake Cunningham,hitter,AA,3.54,10.44,6.9,1932,1245,unintended,False,
2026-07-28,677601,Keyber Rodriguez,hitter,AAA,8.0,10.39,2.39,1440,1247,unintended,False,moderate_thin_sample_confidence
2026-07-28,807962,Carlos Castillo,pitcher,A+,10.04,10.05,0.01,1252,1284,unintended,False,thin_current_sample_confidence
2026-07-28,695646,Peter Heubeck,pitcher,AA,9.87,9.84,-0.03,1262,1298,unintended,False,thin_current_sample_confidence
2026-07-28,801643,Owen Wild,pitcher,AAA,9.55,9.82,0.27,1295,1301,unintended,False,moderate_thin_sample_confidence
2026-07-28,800254,Abrahan Ramirez,hitter,A+,3.53,9.68,6.15,1933,1313,unintended,False,moderate_thin_sample_confidence
2026-07-28,684128,Reidis Sena,pitcher,AAA,11.45,9.5,-1.95,1115,1327,unintended,False,thin_current_sample_confidence
2026-07-28,801957,Dub Gleed,hitter,AA,3.68,9.46,5.78,1900,1330,unintended,False,
2026-07-28,693739,Alexander Alberto,pitcher,AAA,12.8,9.44,-3.36,1002,1332,unintended,False,thin_current_sample_confidence
2026-07-28,694408,Riley Eikhoff,pitcher,A+,0,9.19,9.19,2826,1358,unintended,False,
2026-07-28,683349,Calvin Ziegler,pitcher,A+,3.57,9.09,5.52,1927,1369,intended,True,thin_current_sample_confidence
2026-07-28,809059,Danny Macchiarola,pitcher,A,8.98,8.96,-0.02,1348,1378,unintended,False,thin_current_sample_confidence
2026-07-28,694689,Dominic Pitelli,hitter,AAA,6.9,8.84,1.94,1547,1388,unintended,False,moderate_thin_sample_confidence
2026-07-28,691186,Arol Vera,hitter,AAA,10.16,8.67,-1.49,1237,1402,unintended,False,thin_current_sample_confidence
2026-07-28,700251,Brandon Clarke,pitcher,A,4.32,8.66,4.34,1828,1406,intended,True,thin_current_sample_confidence
2026-07-28,813706,Owen Hackman,pitcher,AA,11.14,8.65,-2.49,1142,1409,unintended,False,thin_current_sample_confidence
2026-07-28,691621,Jheremy Vargas,hitter,AAA,9.55,8.57,-0.98,1294,1416,unintended,False,thin_current_sample_confidence
2026-07-28,813636,Phil Fox,pitcher,AA,8.45,8.47,0.02,1401,1431,unintended,False,thin_current_sample_confidence
2026-07-28,811948,Tony Santa Maria,hitter,AAA,0,8.42,8.42,2493,1437,unintended,False,
2026-07-28,684081,Erick Brito,hitter,AA,9.55,8.4,-1.15,1293,1439,unintended,False,thin_current_sample_confidence
2026-07-28,687394,Jack Brannigan,hitter,AAA,0,8.36,8.36,2385,1443,unintended,False,moderate_thin_sample_confidence
2026-07-28,695771,Jacob Kmatz,pitcher,AA,5.31,8.36,3.05,1712,1445,unintended,False,moderate_thin_sample_confidence
2026-07-28,803183,Luke Fox,pitcher,AA,8.27,8.29,0.02,1419,1453,unintended,False,thin_current_sample_confidence
2026-07-28,692243,Jaden Woods,pitcher,AAA,12.45,8.17,-4.28,1028,1464,unintended,False,thin_current_sample_confidence
2026-07-28,805311,Nick Sando,pitcher,AAA,10.93,8.15,-2.78,1162,1465,unintended,False,thin_current_sample_confidence
2026-07-28,802407,Joe Lampe,hitter,AAA,0,8.14,8.14,2402,1466,unintended,False,moderate_thin_sample_confidence;upper_level_low_impact_hitter_model_sample
2026-07-28,696070,Kendry Rojas,pitcher,AAA,8.75,8.14,-0.61,1368,1468,unintended,False,thin_current_sample_confidence
2026-07-28,687282,Gabriel Rincones Jr.,hitter,AAA,14.26,8.12,-6.14,879,1469,unintended,False,thin_current_sample_confidence
2026-07-28,814388,Hayden Snelsire,pitcher,AAA,8.99,8.02,-0.97,1344,1478,unintended,False,thin_current_sample_confidence
2026-07-28,683494,Euribiel Angeles,hitter,AAA,2.55,7.96,5.41,2078,1481,unintended,False,moderate_thin_sample_confidence
2026-07-28,815653,Tyson Lewis,hitter,A+,7.2,7.94,0.74,1521,1483,unintended,False,
2026-07-28,685763,Jonatan Bernal,pitcher,AAA,3.74,7.79,4.05,1895,1505,unintended,False,moderate_thin_sample_confidence
2026-07-28,807974,Adrian Bohorquez,pitcher,A+,7.55,7.57,0.02,1489,1525,unintended,False,thin_current_sample_confidence
2026-07-28,832455,Matthew Fisher,pitcher,A,7.56,7.57,0.01,1487,1526,unintended,False,thin_current_sample_confidence
2026-07-28,694186,Shalin Polanco,hitter,AA,0,7.42,7.42,2487,1537,unintended,False,moderate_thin_sample_confidence
2026-07-28,806637,Jordan Woods,pitcher,A+,0,7.39,7.39,2725,1540,unintended,False,moderate_thin_sample_confidence
2026-07-28,824613,Cole Tolbert,pitcher,A,7.18,7.2,0.02,1522,1560,unintended,False,thin_current_sample_confidence
2026-07-28,806121,Mac Heuer,pitcher,A,7.1,7.11,0.01,1530,1568,unintended,False,thin_current_sample_confidence
2026-07-28,804556,Braden Nett,pitcher,AAA,7.01,7.03,0.02,1536,1571,unintended,False,thin_current_sample_confidence
2026-07-28,823242,Tanner Gresham,pitcher,A+,1.58,6.89,5.31,2150,1584,unintended,False,moderate_thin_sample_confidence
2026-07-28,814269,Kevin Verde,hitter,AA,10.78,6.87,-3.91,1179,1589,unintended,False,thin_current_sample_confidence
2026-07-28,701734,Ryan McCrystal,hitter,AA,2.06,6.85,4.79,2110,1594,unintended,False,moderate_thin_sample_confidence
2026-07-28,821023,Marlon De La Cruz,pitcher,A,6.84,6.82,-0.02,1559,1598,unintended,False,thin_current_sample_confidence
2026-07-28,691398,Yerlin Confidan,hitter,AA,0,6.81,6.81,2509,1599,unintended,False,
2026-07-28,806768,Giacomo Taschin,pitcher,A,6.84,6.81,-0.03,1558,1600,unintended,False,thin_current_sample_confidence
2026-07-28,806522,Irving Cota,pitcher,AA,8.6,6.77,-1.83,1383,1609,unintended,False,thin_current_sample_confidence
2026-07-28,805273,Frank Camarillo,pitcher,A+,3.87,6.74,2.87,1882,1611,unintended,False,moderate_thin_sample_confidence
2026-07-28,694991,Mitch Jebb,hitter,AAA,12.27,6.71,-5.56,1043,1613,unintended,False,thin_current_sample_confidence
2026-07-28,806441,Nehomar Ochoa Jr.,hitter,A+,5.0,6.64,1.64,1744,1624,unintended,False,moderate_thin_sample_confidence
2026-07-28,702576,Mason McGwire,pitcher,A+,4.99,6.54,1.55,1746,1633,unintended,False,moderate_thin_sample_confidence
2026-07-28,823295,Jay Thomason,hitter,AA,0,6.51,6.51,2398,1638,unintended,False,
2026-07-28,695556,Shane Panzini,pitcher,AAA,6.45,6.47,0.02,1605,1644,unintended,False,thin_current_sample_confidence
2026-07-28,804751,Logan Poteet,hitter,A+,0,6.44,6.44,2437,1646,unintended,False,
2026-07-28,820940,Eiver Mosquera,pitcher,A,6.42,6.4,-0.02,1606,1649,unintended,False,thin_current_sample_confidence
2026-07-28,702582,Dallas Macias,hitter,A+,0,6.31,6.31,2337,1655,unintended,False,
2026-07-28,805590,Dylan Palmer,hitter,A+,0,6.31,6.31,2352,1656,unintended,False,
2026-07-28,801367,Matt Jachec,pitcher,AAA,6.62,6.24,-0.38,1587,1663,unintended,False,thin_current_sample_confidence
2026-07-28,808291,Tyler Rodriguez,hitter,A+,3.58,6.22,2.64,1925,1665,unintended,False,moderate_thin_sample_confidence
2026-07-28,808547,Keyner Benitez,pitcher,A,6.2,6.17,-0.03,1627,1671,unintended,False,thin_current_sample_confidence
2026-07-28,801686,Michael Carico,hitter,A+,0,6.01,6.01,2454,1685,unintended,False,
2026-07-28,809633,Michael Dattalo,hitter,A+,2.2,6.0,3.8,2097,1688,unintended,False,moderate_thin_sample_confidence
2026-07-28,696277,Mason Marriott,pitcher,A+,0,5.94,5.94,2784,1693,intended,True,thin_current_sample_confidence
2026-07-28,693311,Tink Hence,pitcher,AAA,5.86,5.88,0.02,1651,1695,unintended,False,thin_current_sample_confidence
2026-07-28,812363,Marlon Nieves,pitcher,A,5.85,5.86,0.01,1652,1696,unintended,False,thin_current_sample_confidence
2026-07-28,806128,Antonio Jimenez,hitter,A+,0,5.79,5.79,2299,1699,unintended,False,moderate_thin_sample_confidence
2026-07-28,702526,Eric Snow,hitter,AA,3.04,5.66,2.62,2016,1712,unintended,False,moderate_thin_sample_confidence
2026-07-28,702495,Josh Tate,hitter,A+,0.14,5.5,5.36,2269,1731,unintended,False,
2026-07-28,811312,Justin Riemer,hitter,AA,0,5.44,5.44,2429,1739,unintended,False,moderate_thin_sample_confidence
2026-07-28,804946,Tyler Howard,hitter,A+,0,5.41,5.41,2495,1744,unintended,False,moderate_thin_sample_confidence
2026-07-28,692222,Jose Izarra,hitter,AA,0,5.35,5.35,2413,1748,unintended,False,
2026-07-28,689296,Anthony Nunez,pitcher,AAA,2.21,5.27,3.06,2096,1759,intended,True,thin_current_sample_confidence
2026-07-28,693781,Wilian Bormie,pitcher,AAA,9.69,5.24,-4.45,1279,1762,unintended,False,thin_current_sample_confidence
2026-07-28,701820,Jacob Friend,hitter,A+,4.67,5.23,0.56,1784,1763,unintended,False,moderate_thin_sample_confidence
2026-07-28,700357,Juan Rojas,pitcher,AA,9.76,5.18,-4.58,1273,1766,unintended,False,thin_current_sample_confidence
2026-07-28,814005,Jake Bloss,pitcher,AAA,11.13,5.16,-5.97,1144,1767,unintended,False,thin_current_sample_confidence
2026-07-28,694266,D'Andre Smith,hitter,AA,7.28,5.09,-2.19,1512,1771,unintended,False,thin_current_sample_confidence
2026-07-28,692226,Ty Floyd,pitcher,A+,5.06,5.04,-0.02,1734,1778,unintended,False,thin_current_sample_confidence
2026-07-28,694742,Josh Moylan,hitter,AA,0,4.87,4.87,2421,1800,unintended,False,
2026-07-28,805800,Zander Mueth,pitcher,A,4.81,4.82,0.01,1768,1807,unintended,False,thin_current_sample_confidence
2026-07-28,806083,J.D. Gonzalez,hitter,A+,0,4.8,4.8,2384,1809,unintended,False,moderate_thin_sample_confidence
2026-07-28,814522,Caden Kendle,hitter,AA,0,4.66,4.66,2319,1824,unintended,False,moderate_thin_sample_confidence
2026-07-28,835054,Cale Wetwiska,pitcher,A,4.62,4.59,-0.03,1790,1836,unintended,False,thin_current_sample_confidence
2026-07-28,813869,Ryan Degges,pitcher,A+,6.15,4.57,-1.58,1631,1841,unintended,False,thin_current_sample_confidence
2026-07-28,700845,Adam Zebrowski,hitter,AAA,0,4.54,4.54,2288,1845,unintended,False,moderate_thin_sample_confidence
2026-07-28,694181,Carlos Colmenarez,hitter,AAA,3.15,4.48,1.33,1998,1852,unintended,False,moderate_thin_sample_confidence
2026-07-28,690804,Ryan Nicholson,hitter,AAA,0,4.28,4.28,2482,1877,unintended,False,
2026-07-28,700179,Connor Oliver,pitcher,AA,2.46,4.26,1.8,2084,1883,unintended,False,moderate_thin_sample_confidence
2026-07-28,683103,Cade Doughty,hitter,AA,5.18,4.24,-0.94,1724,1885,unintended,False,thin_current_sample_confidence
2026-07-28,823817,Jake McCutcheon,hitter,A+,0,4.24,4.24,2392,1886,unintended,False,moderate_thin_sample_confidence
2026-07-28,827664,Silvano Hechavarria,pitcher,A+,0,4.24,4.24,2848,1888,unintended,False,moderate_thin_sample_confidence
2026-07-28,814366,Cade Feeney,pitcher,AAA,5.39,4.21,-1.18,1704,1891,unintended,False,thin_current_sample_confidence
2026-07-28,693243,Garrett Pennington,hitter,AA,0,4.19,4.19,2369,1892,unintended,False,
2026-07-28,809685,Aiven Cabral,pitcher,A+,0,4.07,4.07,2524,1904,unintended,False,moderate_thin_sample_confidence
2026-07-28,809784,Garrett Stratton,pitcher,AA,0,3.99,3.99,2649,1911,unintended,False,moderate_thin_sample_confidence
2026-07-28,671748,Casey Yamauchi,hitter,AAA,0,3.97,3.97,2327,1916,unintended,False,
2026-07-28,683353,Connor Caskenette,hitter,AA,0,3.83,3.83,2332,1931,unintended,False,moderate_thin_sample_confidence
2026-07-28,691947,Ronan Kopp,pitcher,AAA,3.78,3.79,0.01,1890,1935,unintended,False,thin_current_sample_confidence
2026-07-28,800348,Edwin Amparo,hitter,A+,0,3.75,3.75,2355,1939,unintended,False,
2026-07-28,703821,Myles Caba,pitcher,AA,6.56,3.73,-2.83,1590,1943,unintended,False,thin_current_sample_confidence
2026-07-28,702640,Tyler Gough,pitcher,A+,2.08,3.72,1.64,2107,1944,unintended,False,moderate_thin_sample_confidence
2026-07-28,683568,Jairo Iriarte,pitcher,AAA,3.31,3.69,0.38,1967,1947,unintended,False,moderate_thin_sample_confidence
